Run,Keyword,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,cell_type,donor_id,cell_line,supplemented_with,disease_state,tissue,celltype,clone_id
SRR7247506,,ATAC-seq,76,4959152,PRJNA474196,SAMN09293840,1624925,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4152332,GSM3170943,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170943,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247507,,ATAC-seq,76,13463704,PRJNA474196,SAMN09293839,5122026,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4152333,GSM3170945,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170945,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247508,,ATAC-seq,76,19591964,PRJNA474196,SAMN09293838,7376669,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4152334,GSM3170947,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170947,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247509,,ATAC-seq,76,6059252,PRJNA474196,SAMN09293836,1791879,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152335,GSM3170949,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170949,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247510,,ATAC-seq,76,23507864,PRJNA474196,SAMN09293835,9167417,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152336,GSM3170951,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170951,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247511,,ATAC-seq,76,9523180,PRJNA474196,SAMN09293834,3161230,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4152337,GSM3170953,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170953,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247512,,ATAC-seq,76,34219456,PRJNA474196,SAMN09293833,13309002,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4152338,GSM3170954,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170954,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247513,,ATAC-seq,76,53054840,PRJNA474196,SAMN09293832,20436010,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152339,GSM3170956,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170956,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247514,,ATAC-seq,76,56467848,PRJNA474196,SAMN09293831,21299977,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4152340,GSM3170958,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170958,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247515,,ATAC-seq,76,58993404,PRJNA474196,SAMN09293830,22797470,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4152341,GSM3170960,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170960,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247516,,ATAC-seq,76,34252060,PRJNA474196,SAMN09293829,12882212,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4152342,GSM3170962,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170962,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247517,,ATAC-seq,76,73303824,PRJNA474196,SAMN09293828,28874246,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4152343,GSM3170964,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170964,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247518,,ATAC-seq,76,4043200,PRJNA474196,SAMN09293827,1273211,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152344,GSM3170965,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170965,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247519,,ATAC-seq,76,42433764,PRJNA474196,SAMN09293809,16106329,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4152345,GSM3170967,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170967,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247520,,ATAC-seq,76,18975528,PRJNA474196,SAMN09293806,7226543,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4152346,GSM3170969,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170969,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247521,,ATAC-seq,76,109484764,PRJNA474196,SAMN09293805,42101506,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4152347,GSM3170970,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170970,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247522,,ATAC-seq,76,11960044,PRJNA474196,SAMN09293808,4253871,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152348,GSM3170972,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170972,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247523,,ATAC-seq,76,8631472,PRJNA474196,SAMN09293807,3016475,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4152349,GSM3170974,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170974,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247524,,ATAC-seq,76,36614672,PRJNA474196,SAMN09293803,14033776,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4152350,GSM3170976,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170976,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247525,,ATAC-seq,76,107718752,PRJNA474196,SAMN09293802,40637769,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4152351,GSM3170978,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170978,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247526,,ATAC-seq,76,33179852,PRJNA474196,SAMN09293801,12720432,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4152352,GSM3170979,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170979,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247527,,ATAC-seq,76,31704464,PRJNA474196,SAMN09293800,13355739,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152353,GSM3170981,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170981,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247528,,ATAC-seq,76,19270332,PRJNA474196,SAMN09293799,7530395,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4152354,GSM3170983,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170983,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247529,,ATAC-seq,76,3032704,PRJNA474196,SAMN09293798,1090188,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4152355,GSM3170985,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170985,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247530,,ATAC-seq,76,28404620,PRJNA474196,SAMN09293797,11021407,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4152356,GSM3170987,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170987,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247531,,ATAC-seq,76,17344340,PRJNA474196,SAMN09293795,6578431,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4152357,GSM3170989,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170989,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247532,,ATAC-seq,76,56992400,PRJNA474196,SAMN09293794,21943534,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4152358,GSM3170990,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170990,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247533,,ATAC-seq,76,31506636,PRJNA474196,SAMN09293793,12228190,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152359,GSM3170992,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170992,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247534,,ATAC-seq,76,5125212,PRJNA474196,SAMN09293792,1619061,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4152360,GSM3170994,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170994,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247535,,ATAC-seq,76,83237100,PRJNA474196,SAMN09293790,32012734,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4152361,GSM3170996,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170996,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247536,,ATAC-seq,76,101660944,PRJNA474196,SAMN09293789,39397663,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4152362,GSM3170998,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170998,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247537,,ATAC-seq,76,91873132,PRJNA474196,SAMN09293788,34775322,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4152363,GSM3170999,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170999,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247538,,ATAC-seq,76,47930160,PRJNA474196,SAMN09293787,18316644,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4152364,GSM3171001,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171001,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247539,,ATAC-seq,76,4646032,PRJNA474196,SAMN09293785,1471101,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4152365,GSM3171003,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171003,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247540,,ATAC-seq,76,33552556,PRJNA474196,SAMN09293784,12806114,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4152366,GSM3171004,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171004,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247541,,ATAC-seq,76,26790304,PRJNA474196,SAMN09293783,10235352,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4152367,GSM3171006,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171006,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247542,,ATAC-seq,76,53925876,PRJNA474196,SAMN09293781,20752568,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4152368,GSM3171008,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171008,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247543,,ATAC-seq,76,88930792,PRJNA474196,SAMN09293780,33591821,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4152369,GSM3171010,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171010,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247544,,ATAC-seq,76,12305996,PRJNA474196,SAMN09293779,4817088,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4152370,GSM3171012,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171012,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247545,,ATAC-seq,76,25102800,PRJNA474196,SAMN09293778,9469591,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4152371,GSM3171014,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171014,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247546,,ATAC-seq,76,21148140,PRJNA474196,SAMN09293776,8170812,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4152372,GSM3171016,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171016,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247547,,ATAC-seq,76,77591060,PRJNA474196,SAMN09293775,29140759,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4152373,GSM3171018,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171018,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247548,,ATAC-seq,76,20574720,PRJNA474196,SAMN09293774,7801619,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4152374,GSM3171019,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171019,CD34+ hematopoietic cells,SRP149542,,,,CC100,,,primary hematopoietic cells,
SRR7247787,,RNA-Seq,76,135034216,PRJNA474195,SAMN09293717,55981311,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4152591,GSM3171150,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171150,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247788,,RNA-Seq,76,140471788,PRJNA474195,SAMN09293714,58275367,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4152592,GSM3171151,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171151,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247789,,RNA-Seq,76,138502856,PRJNA474195,SAMN09293713,57378041,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4152593,GSM3171152,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171152,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247790,,RNA-Seq,76,133931988,PRJNA474195,SAMN09293716,55705866,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4152594,GSM3171153,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171153,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247791,,RNA-Seq,76,128547616,PRJNA474195,SAMN09293715,53564636,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4152595,GSM3171154,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171154,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247792,,RNA-Seq,76,144493860,PRJNA474195,SAMN09293712,59961776,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4152596,GSM3171155,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171155,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247793,,RNA-Seq,76,122294336,PRJNA474195,SAMN09293711,50822954,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4152597,GSM3171156,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171156,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247794,,RNA-Seq,76,119536676,PRJNA474195,SAMN09293710,49570938,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4152598,GSM3171157,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171157,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247795,,RNA-Seq,76,123175328,PRJNA474195,SAMN09293709,51153881,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4152599,GSM3171158,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171158,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247796,,RNA-Seq,76,99569348,PRJNA474195,SAMN09293708,41001154,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4152600,GSM3171159,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171159,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247797,,RNA-Seq,76,114500688,PRJNA474195,SAMN09293707,47480362,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4152601,GSM3171160,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171160,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247798,,RNA-Seq,76,130673868,PRJNA474195,SAMN09293706,53955704,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4152602,GSM3171161,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171161,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247799,,RNA-Seq,76,129099528,PRJNA474195,SAMN09293705,53393890,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4152603,GSM3171162,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171162,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247800,,RNA-Seq,76,115264640,PRJNA474195,SAMN09293704,47766721,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4152604,GSM3171163,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171163,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247801,,RNA-Seq,76,108487644,PRJNA474195,SAMN09293703,45044027,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4152605,GSM3171164,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171164,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247802,,RNA-Seq,76,108383828,PRJNA474195,SAMN09293702,45117550,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4152606,GSM3171165,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171165,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247803,,RNA-Seq,76,112666428,PRJNA474195,SAMN09293701,46181196,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4152607,GSM3171166,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171166,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247804,,RNA-Seq,76,106486488,PRJNA474195,SAMN09293700,44133529,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX4152608,GSM3171167,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171167,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247805,,RNA-Seq,76,115870056,PRJNA474195,SAMN09293699,47828668,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4152609,GSM3171168,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171168,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247806,,RNA-Seq,76,115387988,PRJNA474195,SAMN09293698,47833654,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4152610,GSM3171169,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171169,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247807,,RNA-Seq,76,118394168,PRJNA474195,SAMN09293697,48954380,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4152611,GSM3171170,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171170,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247808,,RNA-Seq,76,117839292,PRJNA474195,SAMN09293696,48699321,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4152612,GSM3171171,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171171,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
SRR7247809,,RNA-Seq,76,116315264,PRJNA474195,SAMN09293695,48180399,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4152613,GSM3171172,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3171172,CD34+ hematopoietic cells,SRP149545,primary hematopoietic cells,,,CC100,,,,
